tube_assembly_id,spec1
TA-10543,SP-0080
TA-10544,SP-0007
TA-10545,SP-0007
TA-10549,SP-0012
TA-10550,SP-0012
TA-10551,SP-0012
TA-10552,SP-0012
TA-10553,SP-0012
TA-10554,SP-0012
TA-10555,SP-0007
TA-10556,SP-0007
TA-10557,SP-0007
TA-10558,SP-0007
TA-10560,SP-0002
TA-10561,SP-0002
TA-10562,SP-0007
TA-10563,SP-0007
TA-10564,SP-0012
TA-10565,SP-0004
TA-10573,SP-0007
TA-10574,SP-0007
TA-10575,SP-0002
TA-10576,SP-0002
TA-10577,SP-0004
TA-10578,SP-0004
TA-10583,SP-0063
TA-10584,SP-0007
TA-10585,SP-0007
TA-10586,SP-0012
TA-10587,SP-0012
TA-10588,SP-0007
TA-10589,SP-0063
TA-10590,SP-0063
TA-10591,SP-0063
TA-10592,SP-0063
TA-10593,SP-0063
TA-10594,SP-0007
TA-10595,SP-0007
TA-10601,SP-0007
TA-10602,SP-0007
TA-10604,SP-0007
TA-10617,SP-0007
TA-10618,SP-0007
TA-10621,SP-0007
TA-10624,SP-0007
TA-10629,SP-0012
TA-10630,SP-0012
TA-10631,SP-0058
TA-10632,SP-0007
TA-10635,SP-0007
TA-10637,SP-0004
TA-10639,SP-0007
TA-10640,SP-0012
TA-10641,SP-0007
TA-10642,SP-0012
TA-10643,SP-0012
TA-10645,SP-0007
TA-10646,SP-0007
TA-10647,SP-0007
TA-10648,SP-0007
TA-10649,SP-0007
TA-10650,SP-0007
TA-10651,SP-0007
TA-10652,SP-0007
TA-10653,SP-0007
TA-10654,SP-0007
TA-10655,SP-0007
TA-10657,SP-0007
TA-10659,SP-0007
TA-10660,SP-0007
TA-10661,SP-0007
TA-10662,SP-0007
TA-10663,SP-0007
TA-10664,SP-0007
TA-10665,SP-0007
TA-10666,SP-0007
TA-10667,SP-0007
TA-10668,SP-0007
TA-10669,SP-0007
TA-10670,SP-0007
TA-10671,SP-0007
TA-10672,SP-0007
TA-10673,SP-0007
TA-10674,SP-0007
TA-10675,SP-0007
TA-10676,SP-0007
TA-10677,SP-0007
TA-10678,SP-0007
TA-10679,SP-0007
TA-10681,SP-0007
TA-10682,SP-0007
TA-10683,SP-0007
TA-10684,SP-0007
TA-10685,SP-0007
TA-10686,SP-0007
TA-10687,SP-0007
TA-10690,SP-0007
TA-10691,SP-0007
TA-10692,SP-0007
TA-10693,SP-0063
TA-10694,SP-0004
TA-10695,SP-0012
TA-10700,SP-0007
TA-10701,SP-0007
TA-10702,SP-0007
TA-10703,SP-0007
TA-10704,SP-0007
TA-10705,SP-0009
TA-10709,SP-0004
TA-10710,SP-0069
TA-10711,SP-0069
TA-10712,SP-0007
TA-10713,SP-0007
TA-10716,SP-0063
TA-10717,SP-0063
TA-10718,SP-0063
TA-10719,SP-0063
TA-10729,SP-0007
TA-10731,SP-0024
TA-10732,SP-0063
TA-10733,SP-0063
TA-10734,SP-0007
TA-10735,SP-0004
TA-10736,SP-0007
TA-10740,SP-0004
TA-10741,SP-0007
TA-10742,SP-0063
TA-10743,SP-0063
TA-10747,SP-0007
TA-10749,SP-0012
TA-10750,SP-0012
TA-10753,SP-0007
TA-10755,SP-0005
TA-10756,SP-0007
TA-10757,SP-0063
TA-10758,SP-0058
TA-10759,SP-0058
TA-10768,SP-0007
TA-10769,SP-0007
TA-10770,SP-0007
TA-10771,SP-0007
TA-10772,SP-0007
TA-10773,SP-0007
TA-10776,SP-0010
TA-10785,SP-0063
TA-10790,SP-0012
TA-10794,SP-0063
TA-10811,SP-0007
TA-10814,SP-0007
TA-10823,SP-0009
TA-10824,SP-0009
TA-10825,SP-0012
TA-10827,SP-0012
TA-10828,SP-0012
TA-10832,SP-0012
TA-10833,SP-0012
TA-10837,SP-0007
TA-10838,SP-0007
TA-10839,SP-0007
TA-10841,SP-0007
TA-10842,SP-0007
TA-10843,SP-0007
TA-10844,SP-0007
TA-10845,SP-0007
TA-10846,SP-0007
TA-10848,SP-0007
TA-10849,SP-0007
TA-10850,SP-0012
TA-10851,SP-0007
TA-10852,SP-0007
TA-10853,SP-0007
TA-10854,SP-0007
TA-10855,SP-0007
TA-10858,SP-0007
TA-10859,SP-0007
TA-10860,SP-0007
TA-10863,SP-0007
TA-10864,SP-0007
TA-10865,SP-0007
TA-10866,SP-0007
TA-10868,SP-0007
TA-10869,SP-0007
TA-10870,SP-0007
TA-10875,SP-0007
TA-10876,SP-0007
TA-10877,SP-0012
TA-10878,SP-0012
TA-10879,SP-0007
TA-10881,SP-0007
TA-10882,SP-0007
TA-10883,SP-0007
TA-10884,SP-0007
TA-10885,SP-0007
TA-10886,SP-0007
TA-10887,SP-0007
TA-10888,SP-0007
TA-10889,SP-0012
TA-10891,SP-0007
TA-10892,SP-0007
TA-10893,SP-0007
TA-10895,SP-0007
TA-10896,SP-0007
TA-10897,SP-0007
TA-10898,SP-0007
TA-10903,SP-0007
TA-10927,SP-0063
TA-10928,SP-0063
TA-10939,SP-0063
TA-10940,SP-0063
TA-10986,SP-0010
TA-10993,SP-0063
TA-10995,SP-0063
TA-10996,SP-0057
TA-10997,SP-0063
TA-10998,SP-0063
TA-10999,SP-0063
TA-11000,SP-0063
TA-11001,SP-0063
TA-11002,SP-0063
TA-11003,SP-0063
TA-11004,SP-0063
TA-11005,SP-0063
TA-11006,SP-0026
TA-11007,SP-0026
TA-11008,SP-0063
TA-11010,SP-0063
TA-11011,SP-0063
TA-11012,SP-0063
TA-11013,SP-0063
TA-11014,SP-0063
TA-11015,SP-0026
TA-11016,SP-0063
TA-11017,SP-0063
TA-11018,SP-0063
TA-11019,SP-0028
TA-11020,SP-0063
TA-11021,SP-0063
TA-11022,SP-0063
TA-11025,SP-0063
TA-11026,SP-0063
TA-11027,SP-0057
TA-11029,SP-0063
TA-11030,SP-0063
TA-11031,SP-0007
TA-11032,SP-0063
TA-11033,SP-0063
TA-11036,SP-0063
TA-11037,SP-0063
TA-11038,SP-0058
TA-11039,SP-0058
TA-11040,SP-0026
TA-11041,SP-0026
TA-11042,SP-0063
TA-11043,SP-0004
TA-11044,SP-0063
TA-11045,SP-0026
TA-11047,SP-0026
TA-11048,SP-0026
TA-11049,SP-0026
TA-11050,SP-0026
TA-11051,SP-0063
TA-11052,SP-0063
TA-11053,SP-0026
TA-11055,SP-0063
TA-11056,SP-0063
TA-11057,SP-0063
TA-11058,SP-0063
TA-11059,SP-0063
TA-11060,SP-0063
TA-11061,SP-0028
TA-11062,SP-0063
TA-11063,SP-0063
TA-11064,SP-0058
TA-11065,SP-0058
TA-11066,SP-0058
TA-11068,SP-0063
TA-11069,SP-0063
TA-11070,SP-0063
TA-11071,SP-0063
TA-11072,SP-0026
TA-11073,SP-0063
TA-11075,SP-0063
TA-11077,SP-0057
TA-11078,SP-0057
TA-11079,SP-0057
TA-11080,SP-0057
TA-11081,SP-0057
TA-11082,SP-0057
TA-11091,SP-0057
TA-11092,SP-0057
TA-11093,SP-0057
TA-11094,SP-0057
TA-11095,SP-0057
TA-11096,SP-0057
TA-11097,SP-0057
TA-11098,SP-0057
TA-11099,SP-0057
TA-11102,SP-0007
TA-11103,SP-0007
TA-11104,SP-0007
TA-11105,SP-0007
TA-11108,SP-0067
TA-11114,SP-0007
TA-11115,SP-0007
TA-11116,SP-0007
TA-11117,SP-0063
TA-11118,SP-0063
TA-11119,SP-0007
TA-11120,SP-0007
TA-11121,SP-0007
TA-11122,SP-0007
TA-11123,SP-0007
TA-11124,SP-0007
TA-11125,SP-0007
TA-11126,SP-0007
TA-11127,SP-0012
TA-11128,SP-0002
TA-11129,SP-0002
TA-11131,SP-0063
TA-11132,SP-0063
TA-11133,SP-0024
TA-11134,SP-0024
TA-11135,SP-0007
TA-11136,SP-0007
TA-11148,SP-0012
TA-11149,SP-0024
TA-11150,SP-0058
TA-11151,SP-0004
TA-11152,SP-0007
TA-11153,SP-0007
TA-11156,SP-0063
TA-11157,SP-0063
TA-11158,SP-0063
TA-11159,SP-0007
TA-11161,SP-0058
TA-11175,SP-0001
TA-11176,SP-0063
TA-11181,SP-0004
TA-11188,SP-0007
TA-11189,SP-0058
TA-11194,SP-0058
TA-11195,SP-0058
TA-11197,SP-0062
TA-11198,SP-0062
TA-11199,SP-0062
TA-11200,SP-0044
TA-11202,SP-0063
TA-11205,SP-0007
TA-11206,SP-0007
TA-11207,SP-0063
TA-11211,SP-0063
TA-11212,SP-0063
TA-11213,SP-0063
TA-11219,SP-0007
TA-11220,SP-0063
TA-11221,SP-0063
TA-11225,SP-0012
TA-11226,SP-0012
TA-11227,SP-0012
TA-11228,SP-0063
TA-11229,SP-0063
TA-11230,SP-0012
TA-11231,SP-0012
TA-11232,SP-0012
TA-11234,SP-0007
TA-11239,SP-0007
TA-11240,SP-0007
TA-11241,SP-0007
TA-11242,SP-0007
TA-11243,SP-0007
TA-11244,SP-0004
TA-11246,SP-0063
TA-11247,SP-0063
TA-11248,SP-0007
TA-11250,SP-0007
TA-11251,SP-0007
TA-11254,SP-0004
TA-11255,SP-0004
TA-11256,SP-0004
TA-11257,SP-0004
TA-11258,SP-0004
TA-11259,SP-0004
TA-11260,SP-0007
TA-11261,SP-0004
TA-11262,SP-0004
TA-11263,SP-0063
TA-11265,SP-0007
TA-11266,SP-0007
TA-11267,SP-0063
TA-11271,SP-0063
TA-11274,SP-0063
TA-11275,SP-0063
TA-11282,SP-0007
TA-11283,SP-0007
TA-11284,SP-0007
TA-11285,SP-0007
TA-11291,SP-0004
TA-11292,SP-0012
TA-11293,SP-0012
TA-11294,SP-0063
TA-11296,SP-0069
TA-11298,SP-0007
TA-11299,SP-0007
TA-11300,SP-0029
TA-11301,SP-0029
TA-11302,SP-0029
TA-11303,SP-0029
TA-11305,SP-0004
TA-11306,SP-0063
TA-11310,SP-0007
TA-11312,SP-0007
TA-11313,SP-0007
TA-11314,SP-0007
TA-11315,SP-0007
TA-11316,SP-0007
TA-11319,SP-0007
TA-11320,SP-0007
TA-11321,SP-0007
TA-11322,SP-0007
TA-11323,SP-0007
TA-11328,SP-0063
TA-11329,SP-0063
TA-11331,SP-0058
TA-11332,SP-0058
TA-11333,SP-0058
TA-11334,SP-0058
TA-11335,SP-0058
TA-11336,SP-0007
TA-11338,SP-0058
TA-11339,SP-0007
TA-11340,SP-0012
TA-11341,SP-0058
TA-11342,SP-0007
TA-11348,SP-0063
TA-11351,SP-0002
TA-11352,SP-0002
TA-11358,SP-0012
TA-11359,SP-0012
TA-11361,SP-0004
TA-11363,SP-0007
TA-11364,SP-0070
TA-11365,SP-0070
TA-11366,SP-0063
TA-11367,SP-0063
TA-11368,SP-0063
TA-11369,SP-0063
TA-11370,SP-0063
TA-11371,SP-0007
TA-11373,SP-0004
TA-11374,SP-0058
TA-11375,SP-0063
TA-11376,SP-0009
TA-11377,SP-0009
TA-11378,SP-0063
TA-11379,SP-0063
TA-11380,SP-0069
TA-11381,SP-0004
TA-11382,SP-0007
TA-11386,SP-0007
TA-11387,SP-0007
TA-11388,SP-0007
TA-11389,SP-0007
TA-11391,SP-0004
TA-11392,SP-0004
TA-11393,SP-0004
TA-11394,SP-0004
TA-11395,SP-0004
TA-11396,SP-0004
TA-11397,SP-0002
TA-11398,SP-0063
TA-11400,SP-0007
TA-11405,SP-0058
TA-11407,SP-0004
TA-11408,SP-0004
TA-11409,SP-0058
TA-11410,SP-0058
TA-11411,SP-0063
TA-11412,SP-0005
TA-11420,SP-0007
TA-11421,SP-0007
TA-11429,SP-0012
TA-11430,SP-0007
TA-11431,SP-0007
TA-11432,SP-0069
TA-11433,SP-0069
TA-11434,SP-0069
TA-11435,SP-0069
TA-11436,SP-0063
TA-11437,SP-0007
TA-11440,SP-0007
TA-11441,SP-0007
TA-11442,SP-0007
TA-11446,SP-0007
TA-11447,SP-0007
TA-11448,SP-0007
TA-11449,SP-0007
TA-11455,SP-0007
TA-11456,SP-0007
TA-11458,SP-0024
TA-11459,SP-0024
TA-11460,SP-0024
TA-11461,SP-0024
TA-11472,SP-0024
TA-11473,SP-0024
TA-11474,SP-0069
TA-11475,SP-0063
TA-11476,SP-0007
TA-11477,SP-0063
TA-11478,SP-0024
TA-11479,SP-0063
TA-11480,SP-0063
TA-11481,SP-0063
TA-11483,SP-0007
TA-11484,SP-0004
TA-11489,SP-0063
TA-11490,SP-0063
TA-11491,SP-0007
TA-11515,SP-0063
TA-11516,SP-0063
TA-11517,SP-0063
TA-11518,SP-0063
TA-11519,SP-0063
TA-11520,SP-0063
TA-11521,SP-0012
TA-11522,SP-0012
TA-11524,SP-0004
TA-11530,SP-0007
TA-11534,SP-0063
TA-11535,SP-0007
TA-11536,SP-0007
TA-11537,SP-0007
TA-11538,SP-0007
TA-11539,SP-0007
TA-11540,SP-0007
TA-11541,SP-0007
TA-11542,SP-0007
TA-11548,SP-0058
TA-11549,SP-0058
TA-11559,SP-0024
TA-11560,SP-0024
TA-11561,SP-0058
TA-11562,SP-0058
TA-11563,SP-0058
TA-11568,SP-0007
TA-11569,SP-0024
TA-11570,SP-0007
TA-11576,SP-0080
TA-11577,SP-0063
TA-11578,SP-0063
TA-11579,SP-0063
TA-11580,SP-0063
TA-11581,SP-0007
TA-11582,SP-0007
TA-11586,SP-0063
TA-11587,SP-0063
TA-11588,SP-0063
TA-11590,SP-0007
TA-11591,SP-0007
TA-11594,SP-0007
TA-11595,SP-0004
TA-11598,SP-0088
TA-11599,SP-0063
TA-11600,SP-0007
TA-11601,SP-0012
TA-11602,SP-0063
TA-11603,SP-0035
TA-11604,SP-0004
TA-11605,SP-0063
TA-11606,SP-0063
TA-11607,SP-0063
TA-11609,SP-0007
TA-11610,SP-0007
TA-11611,SP-0007
TA-11612,SP-0007
TA-11613,SP-0007
TA-11614,SP-0007
TA-11615,SP-0063
TA-11616,SP-0063
TA-11617,SP-0063
TA-11618,SP-0063
TA-11619,SP-0058
TA-11620,SP-0058
TA-11621,SP-0063
TA-11622,SP-0063
TA-11623,SP-0007
TA-11624,SP-0070
TA-11627,SP-0007
TA-11628,SP-0007
TA-11629,SP-0007
TA-11630,SP-0007
TA-11631,SP-0058
TA-11632,SP-0058
TA-11633,SP-0007
TA-11636,SP-0063
TA-11637,SP-0063
TA-11643,SP-0004
TA-11645,SP-0012
TA-11652,SP-0007
TA-11653,SP-0007
TA-11654,SP-0007
TA-11655,SP-0007
TA-11656,SP-0007
TA-11657,SP-0007
TA-11661,SP-0007
TA-11667,SP-0002
TA-11668,SP-0002
TA-11670,SP-0007
TA-11671,SP-0063
TA-11672,SP-0063
TA-11673,SP-0063
TA-11674,SP-0063
TA-11675,SP-0063
TA-11676,SP-0063
TA-11677,SP-0024
TA-11679,SP-0063
TA-11680,SP-0004
TA-11681,SP-0007
TA-11682,SP-0007
TA-11683,SP-0007
TA-11684,SP-0007
TA-11685,SP-0007
TA-11686,SP-0007
TA-11687,SP-0058
TA-11688,SP-0058
TA-11689,SP-0012
TA-11690,SP-0063
TA-11691,SP-0012
TA-11698,SP-0007
TA-11699,SP-0067
TA-11700,SP-0063
TA-11703,SP-0007
TA-11704,SP-0004
TA-11705,SP-0004
TA-11706,SP-0007
TA-11707,SP-0007
TA-11709,SP-0007
TA-11719,SP-0004
TA-11724,SP-0007
TA-11731,SP-0063
TA-11732,SP-0063
TA-11733,SP-0063
TA-11734,SP-0063
TA-11735,SP-0063
TA-11736,SP-0063
TA-11739,SP-0007
TA-11740,SP-0007
TA-11751,SP-0007
TA-11752,SP-0007
TA-11753,SP-0007
TA-11754,SP-0007
TA-11755,SP-0007
TA-11756,SP-0007
TA-11758,SP-0026
TA-11763,SP-0058
TA-11765,SP-0007
TA-11766,SP-0007
TA-11767,SP-0007
TA-11768,SP-0007
TA-11769,SP-0007
TA-11770,SP-0063
TA-11772,SP-0004
TA-11792,SP-0007
TA-11793,SP-0012
TA-11794,SP-0012
TA-11795,SP-0007
TA-11796,SP-0007
TA-11797,SP-0007
TA-11798,SP-0007
TA-11805,SP-0007
TA-11806,SP-0007
TA-11807,SP-0063
TA-11808,SP-0063
TA-11810,SP-0007
TA-11811,SP-0007
TA-11812,SP-0063
TA-11813,SP-0007
TA-11819,SP-0070
TA-11828,SP-0012
TA-11829,SP-0012
TA-11830,SP-0012
TA-11831,SP-0012
TA-11832,SP-0012
TA-11833,SP-0012
TA-11834,SP-0012
TA-11835,SP-0012
TA-11836,SP-0012
TA-11839,SP-0063
TA-11840,SP-0067
TA-11841,SP-0004
TA-11842,SP-0004
TA-11843,SP-0004
TA-11844,SP-0007
TA-11845,SP-0009
TA-11846,SP-0004
TA-11847,SP-0012
TA-11848,SP-0012
TA-11850,SP-0007
TA-11853,SP-0007
TA-11854,SP-0007
TA-11855,SP-0007
TA-11856,SP-0007
TA-11858,SP-0058
TA-11862,SP-0024
TA-11863,SP-0007
TA-11865,SP-0063
TA-11866,SP-0063
TA-11867,SP-0007
TA-11868,SP-0024
TA-11869,SP-0024
TA-11870,SP-0012
TA-11871,SP-0012
TA-11872,SP-0012
TA-11873,SP-0012
TA-11874,SP-0012
TA-11875,SP-0069
TA-11876,SP-0058
TA-11878,SP-0004
TA-11879,SP-0004
TA-11880,SP-0063
TA-11881,SP-0063
TA-11882,SP-0012
TA-11883,SP-0012
TA-11884,SP-0012
TA-11885,SP-0012
TA-11888,SP-0004
TA-11889,SP-0007
TA-11890,SP-0007
TA-11893,SP-0012
TA-11894,SP-0012
TA-11895,SP-0012
TA-11897,SP-0007
TA-11898,SP-0007
TA-11903,SP-0007
TA-11905,SP-0069
TA-11906,SP-0007
TA-11907,SP-0004
TA-11908,SP-0062
TA-11919,SP-0058
TA-11925,SP-0063
TA-11927,SP-0007
TA-11928,SP-0080
TA-11929,SP-0063
TA-11930,SP-0069
TA-11931,SP-0004
TA-11932,SP-0004
TA-11938,SP-0004
TA-11939,SP-0007
TA-11953,SP-0058
TA-11954,SP-0058
TA-11955,SP-0007
TA-11956,SP-0007
TA-11961,SP-0069
TA-11962,SP-0069
TA-11964,SP-0004
TA-11965,SP-0007
TA-11966,SP-0007
TA-11967,SP-0007
TA-11968,SP-0004
TA-11969,SP-0007
TA-11971,SP-0004
TA-11972,SP-0007
TA-11973,SP-0007
TA-11974,SP-0012
TA-11975,SP-0063
TA-11979,SP-0063
TA-11980,SP-0007
TA-11981,SP-0004
TA-11982,SP-0004
TA-11983,SP-0012
TA-11984,SP-0058
TA-11985,SP-0058
TA-11988,SP-0062
TA-11989,SP-0012
TA-11994,SP-0051
TA-11995,SP-0007
TA-11996,SP-0007
TA-11998,SP-0007
TA-11999,SP-0007
TA-12002,SP-0058
TA-12003,SP-0009
TA-12004,SP-0009
TA-12005,SP-0009
TA-12006,SP-0009
TA-12007,SP-0009
TA-12008,SP-0009
TA-12009,SP-0009
TA-12011,SP-0009
TA-12012,SP-0009
TA-12013,SP-0009
TA-12014,SP-0009
TA-12015,SP-0009
TA-12016,SP-0009
TA-12017,SP-0063
TA-12018,SP-0063
TA-12019,SP-0004
TA-12022,SP-0007
TA-12024,SP-0007
TA-12027,SP-0004
TA-12028,SP-0004
TA-12031,SP-0058
TA-12035,SP-0063
TA-12036,SP-0063
TA-12039,SP-0004
TA-12040,SP-0004
TA-12043,SP-0007
TA-12044,SP-0007
TA-12045,SP-0012
TA-12046,SP-0012
TA-12047,SP-0007
TA-12048,SP-0007
TA-12049,SP-0007
TA-12050,SP-0058
TA-12052,SP-0063
TA-12053,SP-0063
TA-12056,SP-0063
TA-12061,SP-0070
TA-12062,SP-0007
TA-12063,SP-0007
TA-12066,SP-0007
TA-12074,SP-0007
TA-12075,SP-0007
TA-12076,SP-0007
TA-12077,SP-0007
TA-12078,SP-0007
TA-12082,SP-0013
TA-12086,SP-0007
TA-12088,SP-0004
TA-12108,SP-0007
TA-12110,SP-0063
TA-12111,SP-0063
TA-12112,SP-0063
TA-12113,SP-0063
TA-12114,SP-0063
TA-12115,SP-0063
TA-12116,SP-0063
TA-12117,SP-0063
TA-12118,SP-0063
TA-12119,SP-0012
TA-12120,SP-0063
TA-12123,SP-0012
TA-12146,SP-0007
TA-12147,SP-0007
TA-12148,SP-0012
TA-12149,SP-0080
TA-12152,SP-0063
TA-12153,SP-0063
TA-12154,SP-0069
TA-12155,SP-0007
TA-12156,SP-0007
TA-12157,SP-0007
TA-12158,SP-0007
TA-12159,SP-0070
TA-12161,SP-0004
TA-12167,SP-0007
TA-12168,SP-0007
TA-12171,SP-0007
TA-12174,SP-0058
TA-12175,SP-0058
TA-12176,SP-0058
TA-12177,SP-0007
TA-12178,SP-0007
TA-12179,SP-0007
TA-12180,SP-0063
TA-12182,SP-0004
TA-12184,SP-0007
TA-12185,SP-0007
TA-12187,SP-0007
TA-12189,SP-0007
TA-12190,SP-0007
TA-12191,SP-0012
TA-12194,SP-0063
TA-12196,SP-0004
TA-12197,SP-0007
TA-12198,SP-0080
TA-12199,SP-0080
TA-12202,SP-0080
TA-12203,SP-0080
TA-12204,SP-0007
TA-12205,SP-0051
TA-12209,SP-0012
TA-12210,SP-0012
TA-12211,SP-0007
TA-12219,SP-0004
TA-12220,SP-0004
TA-12223,SP-0063
TA-12224,SP-0063
TA-12225,SP-0063
TA-12226,SP-0051
TA-12228,SP-0007
TA-12229,SP-0007
TA-12234,SP-0004
TA-12236,SP-0026
TA-12237,SP-0007
TA-12239,SP-0007
TA-12240,SP-0007
TA-12241,SP-0007
TA-12242,SP-0007
TA-12244,SP-0030
TA-12245,SP-0012
TA-12247,SP-0063
TA-12248,SP-0063
TA-12249,SP-0007
TA-12250,SP-0007
TA-12251,SP-0007
TA-12252,SP-0007
TA-12253,SP-0007
TA-12254,SP-0007
TA-12255,SP-0007
TA-12256,SP-0007
TA-12258,SP-0063
TA-12259,SP-0063
TA-12263,SP-0007
TA-12264,SP-0007
TA-12265,SP-0007
TA-12267,SP-0007
TA-12268,SP-0007
TA-12269,SP-0005
TA-12270,SP-0007
TA-12271,SP-0007
TA-12272,SP-0007
TA-12273,SP-0007
TA-12274,SP-0007
TA-12275,SP-0007
TA-12276,SP-0024
TA-12277,SP-0024
TA-12278,SP-0007
TA-12279,SP-0063
TA-12280,SP-0007
TA-12281,SP-0007
TA-12282,SP-0007
TA-12283,SP-0007
TA-12284,SP-0007
TA-12285,SP-0024
TA-12286,SP-0024
TA-12287,SP-0007
TA-12288,SP-0004
TA-12289,SP-0012
TA-12290,SP-0012
TA-12291,SP-0024
TA-12292,SP-0024
TA-12293,SP-0058
TA-12295,SP-0007
TA-12296,SP-0069
TA-12297,SP-0063
TA-12298,SP-0069
TA-12308,SP-0007
TA-12309,SP-0007
TA-12312,SP-0029
TA-12313,SP-0002
TA-12314,SP-0012
TA-12315,SP-0004
TA-12316,SP-0007
TA-12317,SP-0007
TA-12318,SP-0007
TA-12319,SP-0007
TA-12320,SP-0007
TA-12321,SP-0007
TA-12322,SP-0007
TA-12323,SP-0007
TA-12324,SP-0007
TA-12325,SP-0063
TA-12326,SP-0063
TA-12327,SP-0012
TA-12333,SP-0007
TA-12342,SP-0007
TA-12343,SP-0063
TA-12352,SP-0004
TA-12360,SP-0004
TA-12361,SP-0004
TA-12362,SP-0004
TA-12363,SP-0004
TA-12370,SP-0012
TA-12372,SP-0012
TA-12373,SP-0012
TA-12374,SP-0012
TA-12375,SP-0012
TA-12376,SP-0024
TA-12377,SP-0007
TA-12378,SP-0007
TA-12379,SP-0007
TA-12382,SP-0007
TA-12383,SP-0007
TA-12384,SP-0007
TA-12386,SP-0024
TA-12387,SP-0007
TA-12388,SP-0059
TA-12391,SP-0007
TA-12393,SP-0007
TA-12394,SP-0004
TA-12395,SP-0007
TA-12396,SP-0063
TA-12397,SP-0063
TA-12398,SP-0063
TA-12399,SP-0007
TA-12400,SP-0007
TA-12401,SP-0007
TA-12402,SP-0007
TA-12403,SP-0007
TA-12404,SP-0007
TA-12407,SP-0063
TA-12408,SP-0063
TA-12409,SP-0063
TA-12415,SP-0063
TA-12422,SP-0004
TA-12423,SP-0004
TA-12424,SP-0004
TA-12425,SP-0004
TA-12456,SP-0007
TA-12457,SP-0007
TA-12458,SP-0063
TA-12459,SP-0063
TA-12462,SP-0058
TA-12463,SP-0007
TA-12468,SP-0063
TA-12470,SP-0004
TA-12471,SP-0007
TA-12472,SP-0058
TA-12495,SP-0012
TA-12501,SP-0007
TA-12502,SP-0007
TA-12503,SP-0007
TA-12504,SP-0007
TA-12522,SP-0012
TA-12523,SP-0026
TA-12524,SP-0012
TA-12530,SP-0007
TA-12531,SP-0007
TA-12532,SP-0007
TA-12533,SP-0007
TA-12534,SP-0007
TA-12535,SP-0007
TA-12545,SP-0058
TA-12551,SP-0007
TA-12552,SP-0007
TA-12553,SP-0063
TA-12554,SP-0063
TA-12561,SP-0004
TA-12563,SP-0004
TA-12564,SP-0004
TA-12565,SP-0004
TA-12566,SP-0004
TA-12567,SP-0007
TA-12568,SP-0012
TA-12569,SP-0007
TA-12570,SP-0007
TA-12571,SP-0007
TA-12572,SP-0007
TA-12573,SP-0007
TA-12574,SP-0004
TA-12575,SP-0012
TA-12578,SP-0012
TA-12583,SP-0007
TA-12584,SP-0007
TA-12589,SP-0007
TA-12590,SP-0007
TA-12591,SP-0004
TA-12592,SP-0024
TA-12593,SP-0024
TA-12594,SP-0063
TA-12595,SP-0005
TA-12609,SP-0024
TA-12610,SP-0024
TA-12622,SP-0007
TA-12623,SP-0063
TA-12624,SP-0012
TA-12625,SP-0012
TA-12626,SP-0012
TA-12627,SP-0012
TA-12628,SP-0012
TA-12629,SP-0007
TA-12631,SP-0004
TA-12633,SP-0058
TA-12634,SP-0007
TA-12636,SP-0063
TA-12637,SP-0007
TA-12638,SP-0012
TA-12670,SP-0007
TA-12671,SP-0007
TA-12672,SP-0007
TA-12675,SP-0009
TA-12676,SP-0007
TA-12677,SP-0007
TA-12678,SP-0007
TA-12679,SP-0007
TA-12680,SP-0007
TA-12681,SP-0007
TA-12689,SP-0007
TA-12693,SP-0009
TA-12694,SP-0009
TA-12695,SP-0069
TA-12696,SP-0004
TA-12697,SP-0004
TA-12706,SP-0063
TA-12707,SP-0007
TA-12708,SP-0063
TA-12709,SP-0063
TA-12710,SP-0007
TA-12711,SP-0004
TA-12712,SP-0004
TA-12713,SP-0059
TA-12714,SP-0004
TA-12716,SP-0007
TA-12717,SP-0007
TA-12718,SP-0007
TA-12719,SP-0007
TA-12720,SP-0058
TA-12724,SP-0063
TA-12725,SP-0007
TA-12726,SP-0063
TA-12731,SP-0007
TA-12732,SP-0007
TA-12733,SP-0007
TA-12739,SP-0004
TA-12740,SP-0004
TA-12742,SP-0007
TA-12744,SP-0007
TA-12746,SP-0004
TA-12780,SP-0012
TA-12793,SP-0012
TA-12840,SP-0012
TA-12873,SP-0063
TA-12874,SP-0063
TA-12894,SP-0063
TA-12895,SP-0007
TA-12896,SP-0007
TA-12897,SP-0063
TA-12898,SP-0063
TA-12903,SP-0007
TA-12904,SP-0007
TA-12907,SP-0004
TA-12909,SP-0012
TA-12914,SP-0007
TA-12917,SP-0063
TA-12918,SP-0058
TA-12919,SP-0063
TA-12929,SP-0058
TA-12930,SP-0058
TA-12931,SP-0007
TA-12932,SP-0007
TA-12933,SP-0007
TA-12934,SP-0007
TA-12935,SP-0007
TA-12936,SP-0007
TA-12937,SP-0004
TA-12938,SP-0024
TA-12939,SP-0069
TA-12941,SP-0007
TA-12968,SP-0009
TA-12999,SP-0007
TA-13000,SP-0007
TA-13001,SP-0004
TA-13006,SP-0069
TA-13007,SP-0007
TA-13008,SP-0007
TA-13014,SP-0012
TA-13016,SP-0080
TA-13017,SP-0080
TA-13018,SP-0080
TA-13029,SP-0063
TA-13033,SP-0007
TA-13034,SP-0007
TA-13037,SP-0007
TA-13040,SP-0063
TA-13042,SP-0007
TA-13046,SP-0004
